competencia,uf,cod_subgrupo,nome_subgrupo,qtd_aprovada,valor_total,deflator,valor_total_real,valor_medio,valor_medio_real,grupo_did,tratado,pos_2023,pos_2024,pos_2025,did_2023,did_2024,ano,mes,tempo,data
2019-08,BR,0201,Anatomia patol<c3><b3>gica,2326245,34280411.29,1.3576606975197845,46541167.1,14.736371830998024,20.006992857588088,controle,0,0,0,0,0,0,2019,8,20,2019-08-01
2019-09,BR,0201,Anatomia patol<c3><b3>gica,2281358,33664485.73,1.358203979111429,45723238.47,14.756336239204893,20.042114595780234,controle,0,0,0,0,0,0,2019,9,21,2019-09-01
2019-10,BR,0201,Anatomia patol<c3><b3>gica,2203064,32807774.23,1.3568471319794495,44515134.37,14.891884316570014,20.206010524433243,controle,0,0,0,0,0,0,2019,10,22,2019-10-01
2019-11,BR,0201,Anatomia patol<c3><b3>gica,2280803,35621852.38,1.349962324126405,48088158.63,15.61811887304603,21.08387205295679,controle,0,0,0,0,0,0,2019,11,23,2019-11-01
2019-12,BR,0201,Anatomia patol<c3><b3>gica,2237021,34162362.81,1.334614260134854,45593576.57,15.27136437699959,20.381380670990573,controle,0,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,BR,0201,Anatomia patol<c3><b3>gica,2306858,34483293.57,1.3318174435034964,45925451.89,14.948164806849837,19.908226639871202,controle,0,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,BR,0201,Anatomia patol<c3><b3>gica,2269923,34586406.14,1.3284962029960066,45947909.23,15.236819107960931,20.242056329664045,controle,0,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,BR,0201,Anatomia patol<c3><b3>gica,1049203,15173155.04,1.3275669061616937,20143378.49,14.461600891343238,19.198742750449625,controle,0,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,BR,0201,Anatomia patol<c3><b3>gica,1084510,16924007.65,1.3316951611612935,22537619.09,15.605211247475816,20.781384302588265,controle,0,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,BR,0201,Anatomia patol<c3><b3>gica,1045042,16739910.87,1.3367749058033465,22377492.78,16.018409662004014,21.413008070489035,controle,0,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,BR,0201,Anatomia patol<c3><b3>gica,1604136,22967394.54,1.333308304212394,30622617.87,14.317610564191565,19.08978906401951,controle,0,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,BR,0201,Anatomia patol<c3><b3>gica,1498865,21990424.87,1.328525612009161,29214842.66,14.671384594343053,19.49131019804986,controle,0,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,BR,0201,Anatomia patol<c3><b3>gica,1537715,22057216.69,1.325344784526298,29233417.1,14.34415134794159,19.010946176632213,controle,0,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,BR,0201,Anatomia patol<c3><b3>gica,1885230,28146928.79,1.3169165188059402,37067155.48,14.930235987120934,19.661874402592787,controle,0,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,BR,0201,Anatomia patol<c3><b3>gica,1833451,26858094.32,1.3056876053995046,35068280.86,14.648929434165407,19.126925595502687,controle,0,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,BR,0201,Anatomia patol<c3><b3>gica,1826821,27336723.05,1.2941694968772963,35378353.12,14.96409503175188,19.366075340714826,controle,0,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,BR,0201,Anatomia patol<c3><b3>gica,1895756,28869223.49,1.2769309293313236,36864004.38,15.228343462977302,19.445542770272127,controle,0,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,BR,0201,Anatomia patol<c3><b3>gica,1737282,27647330.88,1.2737465629240137,35215692.68,15.914129588633278,20.27056786405431,controle,0,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,BR,0201,Anatomia patol<c3><b3>gica,1754045,27959874.72,1.2628857455126057,35310127.23,15.940226573434547,20.130684919714145,controle,0,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,BR,0201,Anatomia patol<c3><b3>gica,1833749,27696023.95,1.2512491286164722,34654625.83,15.103497779685224,18.898238433940524,controle,0,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,BR,0201,Anatomia patol<c3><b3>gica,2161901,31994992.43,1.2473822436611226,39909985.44,14.799471590049682,18.460598075490044,controle,0,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,BR,0201,Anatomia patol<c3><b3>gica,2106412,30745636.16,1.2371141958356864,38035862.95,14.596212023098994,18.05718109752508,controle,0,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,BR,0201,Anatomia patol<c3><b3>gica,2042220,32709952.5,1.2305920579286644,40252607.76,16.01686032846608,19.710221112318948,controle,0,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,BR,0201,Anatomia patol<c3><b3>gica,2366550,33718615.06,1.2188907071401192,41099306.55,14.248004504447403,17.36676028395766,controle,0,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,BR,0201,Anatomia patol<c3><b3>gica,2426799,38396638.19,1.2083778201052038,46397645.96,15.821927646253355,19.118866440937218,controle,0,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,BR,0201,Anatomia patol<c3><b3>gica,2392149,35988410.59,1.1945213721878252,42988925.6,15.044385023675366,17.97083944185751,controle,0,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,BR,0201,Anatomia patol<c3><b3>gica,2367875,36941670.75,1.1797741947534075,43582829.86,15.60119125798448,18.405882852768833,controle,0,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,BR,0201,Anatomia patol<c3><b3>gica,2458361,35903316.68,1.1686718125343314,41959194.18,14.604574625126252,17.067954698272548,controle,0,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,BR,0201,Anatomia patol<c3><b3>gica,2339199,33534953.36,1.1602023354852886,38907331.21,14.336084001403899,16.632758140713978,controle,0,0,0,0,0,0,2021,12,48,2021-12-01
2022-01,BR,0201,Anatomia patol<c3><b3>gica,2443634,35315667.14,1.153970892664898,40753251.93,14.452109906802738,16.677314168161026,controle,0,0,0,0,0,0,2022,1,49,2022-01-01
2022-02,BR,0201,Anatomia patol<c3><b3>gica,2338044,36210418.88,1.142432326170575,41367953.07,15.48748393101242,17.693402292685683,controle,0,0,0,0,0,0,2022,2,50,2022-02-01
2022-03,BR,0201,Anatomia patol<c3><b3>gica,2528820,37337038.44,1.1242199627736422,41975043.97,14.764608963864568,16.59866814166291,controle,0,0,0,0,0,0,2022,3,51,2022-03-01
2022-04,BR,0201,Anatomia patol<c3><b3>gica,2454175,36245681.9,1.1124282236034455,40320719.53,14.768988315829148,16.429439436877974,controle,0,0,0,0,0,0,2022,4,52,2022-04-01
2022-05,BR,0201,Anatomia patol<c3><b3>gica,2522866,37550369.85,1.1072242695366237,41576680.83,14.884012805277807,16.479940206891687,controle,0,0,0,0,0,0,2022,5,53,2022-05-01
2022-06,BR,0201,Anatomia patol<c3><b3>gica,2457573,36109610.62,1.0998552394324266,39715344.43,14.693199599767738,16.160392562092763,controle,0,0,0,0,0,0,2022,6,54,2022-06-01
2022-07,BR,0201,Anatomia patol<c3><b3>gica,2508140,36860717.23,1.1073854605642637,40819022.33,14.696435298667538,16.27461877327422,controle,0,0,0,0,0,0,2022,7,55,2022-07-01
2022-08,BR,0201,Anatomia patol<c3><b3>gica,2457266,35419809.04,1.1113864517907102,39365095.89,14.414316170898877,16.01987570332231,controle,0,0,0,0,0,0,2022,8,56,2022-08-01
2022-09,BR,0201,Anatomia patol<c3><b3>gica,2406478,36754002.32,1.114618846445402,40966703.67,15.272943413569541,17.023510570219216,controle,0,0,0,0,0,0,2022,9,57,2022-09-01
2022-10,BR,0201,Anatomia patol<c3><b3>gica,2343313,36363045.62,1.1080811675568163,40293206.05,15.517792808728496,17.194973974880863,controle,0,0,0,0,0,0,2022,10,58,2022-10-01
2022-11,BR,0201,Anatomia patol<c3><b3>gica,2417880,35619482.62,1.103556585556037,39308114.62,14.73169992720896,16.25726447135507,controle,0,0,0,0,0,0,2022,11,59,2022-11-01
2022-12,BR,0201,Anatomia patol<c3><b3>gica,2410736,36574903.61,1.096756694052909,40113770.37,15.171675210392179,16.639636347571862,controle,0,0,0,0,0,0,2022,12,60,2022-12-01
2023-01,BR,0201,Anatomia patol<c3><b3>gica,2498425,38569210.27,1.0909745290489494,42078026.01,15.437409676095943,16.841820751073175,controle,0,1,0,0,0,0,2023,1,61,2023-01-01
2023-02,BR,0201,Anatomia patol<c3><b3>gica,2440656,36513943.16,1.0818866809291443,39503948.77,14.96070857998833,16.185791348719363,controle,0,1,0,0,0,0,2023,2,62,2023-02-01
2023-03,BR,0201,Anatomia patol<c3><b3>gica,2481848,39381207.77,1.0742594389128632,42305634.16,15.867695269815075,17.046021416299467,controle,0,1,0,0,0,0,2023,3,63,2023-03-01
2023-04,BR,0201,Anatomia patol<c3><b3>gica,2635904,38550395.94,1.0677461871711194,41162038.28,14.625113790183557,15.615909486840188,controle,0,1,0,0,0,0,2023,4,64,2023-04-01
2023-05,BR,0201,Anatomia patol<c3><b3>gica,2708567,43115943.47,1.0652960063564991,45931242.39,15.91835958645291,16.95776489560716,controle,0,1,0,0,0,0,2023,5,65,2023-05-01
2023-06,BR,0201,Anatomia patol<c3><b3>gica,2557433,39216658.86,1.066148925496897,41810798.71,15.3343836808237,16.348736686356983,controle,0,1,0,0,0,0,2023,6,66,2023-06-01
2023-07,BR,0201,Anatomia patol<c3><b3>gica,2474858,35764976.44,1.0648710802006562,38085089.1,14.45132465781875,15.388797700716568,controle,0,1,0,0,0,0,2023,7,67,2023-07-01
2023-08,BR,0201,Anatomia patol<c3><b3>gica,2618569,39361183.39,1.0624274969576537,41818403.55,15.031562425889867,15.969945244902844,controle,0,1,0,0,0,0,2023,8,68,2023-08-01
2023-09,BR,0201,Anatomia patol<c3><b3>gica,2458733,36179255.18,1.059672348850642,38338156.32,14.714592914318064,15.592647237418621,controle,0,1,0,0,0,0,2023,9,69,2023-09-01
2023-10,BR,0201,Anatomia patol<c3><b3>gica,2416653,34586076.02,1.0571352243122925,36562159.23,14.311560666756876,15.129254895096647,controle,0,1,0,0,0,0,2023,10,70,2023-10-01
2023-11,BR,0201,Anatomia patol<c3><b3>gica,2442455,35181451.69,1.0541835104829405,37087706.25,14.404135056735948,15.184601661033673,controle,0,1,0,0,0,0,2023,11,71,2023-11-01
2023-12,BR,0201,Anatomia patol<c3><b3>gica,2487602,38363279.34,1.048312957918596,40216722.84,15.421791484329086,16.166863847190992,controle,0,1,0,0,0,0,2023,12,72,2023-12-01
2024-01,BR,0201,Anatomia patol<c3><b3>gica,2468361,38689084.83,1.043928458393344,40388636.68,15.673997778282835,16.362532336234448,controle,0,1,0,0,0,0,2024,1,73,2024-01-01
2024-02,BR,0201,Anatomia patol<c3><b3>gica,2623130,41886979.42,1.0353351764289835,43367063.23,15.968320068010355,16.532563475695067,controle,0,1,0,0,0,0,2024,2,74,2024-02-01
2024-03,BR,0201,Anatomia patol<c3><b3>gica,2616426,36789493.46,1.0336812863707905,38028610.92,14.060972280507839,14.534563912757326,controle,0,1,1,0,0,0,2024,3,75,2024-03-01
2024-04,BR,0201,Anatomia patol<c3><b3>gica,2592500,39215533.83,1.0297681673349175,40382908.4,15.126531853423336,15.576820983606558,controle,0,1,1,0,0,0,2024,4,76,2024-04-01
2024-05,BR,0201,Anatomia patol<c3><b3>gica,2658866,40543818.11,1.0250529238850463,41559559.3,15.24853757579359,15.630558027369561,controle,0,1,1,0,0,0,2024,5,77,2024-05-01
2024-06,BR,0201,Anatomia patol<c3><b3>gica,2607430,36693853.49,1.0229048237551606,37534319.74,14.072804826975222,14.395139942395387,controle,0,1,1,0,0,0,2024,6,78,2024-06-01
2024-07,BR,0201,Anatomia patol<c3><b3>gica,2554282,36692935.13,1.0190325002541945,37391293.43,14.36526394892968,14.638670839789812,controle,0,1,1,0,0,0,2024,7,79,2024-07-01
2024-08,BR,0201,Anatomia patol<c3><b3>gica,2623689,41027094.37,1.0192363475236994,41816305.82,15.637178937747574,15.937981147918066,controle,0,1,1,0,0,0,2024,8,80,2024-08-01
2024-09,BR,0201,Anatomia patol<c3><b3>gica,2535602,36285901.89,1.014771353568,36821893.78,14.310566835804673,14.521953279733966,controle,0,1,1,0,0,0,2024,9,81,2024-09-01
2024-10,BR,0201,Anatomia patol<c3><b3>gica,2525732,39077024.61,1.00912028,39433418.02,15.471564128735748,15.61266912720748,controle,0,1,1,0,0,0,2024,10,82,2024-10-01
2024-11,BR,0201,Anatomia patol<c3><b3>gica,2482561,39675139.43,1.0052,39881450.16,15.981536578557385,16.06464057076543,controle,0,1,1,0,0,0,2024,11,83,2024-11-01
2024-12,BR,0201,Anatomia patol<c3><b3>gica,2551256,36778280.58,1,36778280.58,14.415754663585307,14.415754663585307,controle,0,1,1,0,0,0,2024,12,84,2024-12-01
2025-01,BR,0201,Anatomia patol<c3><b3>gica,2663657,40128652.86,0.998402555910543,40064549.58,15.065247837840984,15.041181946474339,controle,0,1,1,1,0,0,2025,1,85,2025-01-01
2025-02,BR,0201,Anatomia patol<c3><b3>gica,2746369,40644169.24,0.9854926028136836,40054528.13,14.799238281527355,14.584539852437892,controle,0,1,1,1,0,0,2025,2,86,2025-02-01
2025-03,BR,0201,Anatomia patol<c3><b3>gica,2733520,43446530.54,0.9800045771814674,42577798.79,15.893986705785945,15.576179720653224,controle,0,1,1,1,0,0,2025,3,87,2025-03-01
2025-04,BR,0201,Anatomia patol<c3><b3>gica,2855061,45524948.79,0.9758086002006048,44423636.55,15.94535065625568,15.55961030254695,controle,0,1,1,1,0,0,2025,4,88,2025-04-01
2025-05,BR,0201,Anatomia patol<c3><b3>gica,2791565,40914001.64,0.9723082903553256,39781022.99,14.65629553315076,14.250437654147406,controle,0,1,1,1,0,0,2025,5,89,2025-05-01
2025-06,BR,0201,Anatomia patol<c3><b3>gica,2755390,41347127.18,0.969593428754812,40089902.81,15.005907396049198,14.54962920312551,controle,0,1,1,1,0,0,2025,6,90,2025-06-01
2025-07,BR,0201,Anatomia patol<c3><b3>gica,2835753,39987860.38,0.9665006267492148,38648292.12,14.101319959813145,13.628934579281058,controle,0,1,1,1,0,0,2025,7,91,2025-07-01
2025-08,BR,0201,Anatomia patol<c3><b3>gica,2655267,41140406.96,0.9647640514565928,39690785.7,15.493887040361667,14.947945234885985,controle,0,1,1,1,0,0,2025,8,92,2025-08-01
2025-09,BR,0201,Anatomia patol<c3><b3>gica,2813814,39692244.09,0.9623581560664268,38198154.83,14.106207478532697,13.575223817210377,controle,0,1,1,1,0,0,2025,9,93,2025-09-01
2018-01,BR,0202,Diag. biom<c3><a9>dico,8243989,67499255.07,1.4400473769328803,97202125.21,8.187693490372196,11.790666534125652,controle,0,0,0,0,0,0,2018,1,1,2018-01-01
2018-02,BR,0202,Diag. biom<c3><a9>dico,8643758,72981960.74,1.435453924374881,104762241.95,8.443313746173828,12.119987851348917,controle,0,0,0,0,0,0,2018,2,2,2018-02-01
2018-03,BR,0202,Anatomia patol<c3><b3>,8737798,72504732.66,1.4341631775151176,103983617.78,8.297826598875368,11.900437361907429,controle,0,0,0,0,0,0,2018,3,3,2018-03-01
2018-04,BR,0202,Diag. biom<c3><a9>dico,8937965,78890883.58,1.4310149446369165,112894033.4,8.826492784431355,12.630843083408807,controle,0,0,0,0,0,0,2018,4,4,2018-04-01
2018-05,BR,0202,Diag. biom<c3><a9>dico,8624968,78061410.35,1.4253136898774068,111261996.82,9.050631880605238,12.899989521120542,controle,0,0,0,0,0,0,2018,5,5,2018-05-01
2018-06,BR,0202,Diag. biom<c3><a9>dico,8742827,74619230.92,1.407578204500698,105032403.08,8.53490877950576,12.013551575480104,controle,0,0,0,0,0,0,2018,6,6,2018-06-01
2018-07,BR,0202,Diag. biom<c3><a9>dico,9093969,77833725.7,1.4029484745347331,109196706.74,8.558829010743274,12.007596104627144,controle,0,0,0,0,0,0,2018,7,7,2018-07-01
2018-08,BR,0202,Diag. biom<c3><a9>dico,8715807,78482755.52,1.4042122655737497,110206447.94,9.004645871575633,12.644434180334649,controle,0,0,0,0,0,0,2018,8,8,2018-08-01
2018-09,BR,0202,Diag. biom<c3><a9>dico,8229234,72712249.85,1.3975042451968052,101615677.84,8.83584667175584,12.348133233299722,controle,0,0,0,0,0,0,2018,9,9,2018-09-01
2018-10,BR,0202,Diag. biom<c3><a9>dico,8671756,76923203.22,1.391243648777307,107018917.92,8.870545160634132,12.341089615528851,controle,0,0,0,0,0,0,2018,10,10,2018-10-01
2018-11,BR,0202,Diag. biom<c3><a9>dico,8202023,72250049.84,1.394171408735652,100728953.77,8.808808490295625,12.280988942605989,controle,0,0,0,0,0,0,2018,11,11,2018-11-01
2018-12,BR,0202,Diag. biom<c3><a9>dico,8556695,71609635.35,1.392083283809937,99686576.33,8.36884280087113,11.650126167872058,controle,0,0,0,0,0,0,2018,12,12,2018-12-01
2019-01,BR,0202,Diag. biom<c3><a9>dico,8950111,72827592.25,1.387642826764291,101058685.98,8.1370602275212,11.291333256090343,controle,0,0,0,0,0,0,2019,1,13,2019-01-01
2019-02,BR,0202,Diag. biom<c3><a9>dico,8780275,74836042.81,1.3817015102701298,103401073.37,8.523200333702531,11.776518773045265,controle,0,0,0,0,0,0,2019,2,14,2019-02-01
2019-03,BR,0202,Diag. biom<c3><a9>dico,8830245,75720093.48,1.3714158910869771,103843739.47,8.575084097893095,11.760006598910902,controle,0,0,0,0,0,0,2019,3,15,2019-03-01
2019-04,BR,0202,Diag. biom<c3><a9>dico,8968784,75935256.69,1.3636431252729215,103548590.75,8.46661673310451,11.545443702290076,controle,0,0,0,0,0,0,2019,4,16,2019-04-01
2019-05,BR,0202,Diag. biom<c3><a9>dico,8881584,79370754.43,1.361872690774914,108092862.9,8.936553933397468,12.1704487510336,controle,0,0,0,0,0,0,2019,5,17,2019-05-01
2019-06,BR,0202,Diag. biom<c3><a9>dico,8998471,76193471.73,1.3617365171232017,103755432.82,8.467379817082259,11.530340301146715,controle,0,0,0,0,0,0,2019,6,18,2019-06-01
2019-07,BR,0202,Diag. biom<c3><a9>dico,9167578,75842126.69,1.3591541242870564,103081139.29,8.272864074895244,11.244097327560235,controle,0,0,0,0,0,0,2019,7,19,2019-07-01
2019-08,BR,0202,Diag. biom<c3><a9>dico,8534951,72253631.27,1.3576606975197845,98095915.43,8.465617584682091,11.493436275146747,controle,0,0,0,0,0,0,2019,8,20,2019-08-01
2019-09,BR,0202,Diag. biom<c3><a9>dico,8739046,73808061.95,1.358203979111429,100246403.43,8.44578023161796,11.471092317170548,controle,0,0,0,0,0,0,2019,9,21,2019-09-01
2019-10,BR,0202,Diag. biom<c3><a9>dico,8381947,66490808.34,1.3568471319794495,90217862.6,7.932620945944898,10.76335397968992,controle,0,0,0,0,0,0,2019,10,22,2019-10-01
2019-11,BR,0202,Diag. biom<c3><a9>dico,8316361,73276092,1.349962324126405,98919963.46,8.811076383047826,11.894621152208279,controle,0,0,0,0,0,0,2019,11,23,2019-11-01
2019-12,BR,0202,Diag. biom<c3><a9>dico,8817614,79796474.37,1.334614260134854,106497512.6,9.049667446318244,12.077815223029722,controle,0,0,0,0,0,0,2019,12,24,2019-12-01
2020-01,BR,0202,Diag. biom<c3><a9>dico,8556834,73394053.76,1.3318174435034964,97747481.05,8.577244078826352,11.423323281718448,controle,0,0,0,0,0,0,2020,1,25,2020-01-01
2020-02,BR,0202,Diag. biom<c3><a9>dico,9276536,79215762.25,1.3284962029960066,105237839.37,8.539368817196419,11.344519049998837,controle,0,0,0,0,0,0,2020,2,26,2020-02-01
2020-03,BR,0202,Diag. biom<c3><a9>dico,4062613,35966744.51,1.3275669061616937,47748259.73,8.853106242214063,11.753090862949534,controle,0,0,0,0,0,0,2020,3,27,2020-03-01
2020-04,BR,0202,Diag. biom<c3><a9>dico,4178783,33988010.71,1.3316951611612935,45261669.4,8.133471087156236,10.831304090209997,controle,0,0,0,0,0,0,2020,4,28,2020-04-01
2020-05,BR,0202,Diag. biom<c3><a9>dico,4274138,37740382.52,1.3367749058033465,50450396.29,8.829940100202661,11.803642346129207,controle,0,0,0,0,0,0,2020,5,29,2020-05-01
2020-06,BR,0202,Diag. biom<c3><a9>dico,6147535,50254775.85,1.333308304212394,67005109.97,8.174784828390566,10.89950849730827,controle,0,0,0,0,0,0,2020,6,30,2020-06-01
2020-07,BR,0202,Diag. biom<c3><a9>dico,6004011,53791778.85,1.328525612009161,71463755.92,8.959307178151406,11.902669052405134,controle,0,0,0,0,0,0,2020,7,31,2020-07-01
2020-08,BR,0202,Diag. biom<c3><a9>dico,5713048,49502249.24,1.325344784526298,65607547.85,8.664770406269998,11.48380826662055,controle,0,0,0,0,0,0,2020,8,32,2020-08-01
2020-09,BR,0202,Diag. biom<c3><a9>dico,6985166,59473874.08,1.3169165188059402,78322127.21,8.514310766558733,11.212636494250816,controle,0,0,0,0,0,0,2020,9,33,2020-09-01
2020-10,BR,0202,Diag. biom<c3><a9>dico,7193420,57816461.92,1.3056876053995046,75490237.72,8.037409454751703,10.494345905007632,controle,0,0,0,0,0,0,2020,10,34,2020-10-01
2020-11,BR,0202,Diag. biom<c3><a9>dico,7019526,61672930.22,1.2941694968772963,79815225.07,8.785910931877737,11.370457929780443,controle,0,0,0,0,0,0,2020,11,35,2020-11-01
2020-12,BR,0202,Diag. biom<c3><a9>dico,6938563,58976518.42,1.2769309293313236,75308940.47,8.499817385818938,10.853679712931914,controle,0,0,0,0,0,0,2020,12,36,2020-12-01
2021-01,BR,0202,Diag. biom<c3><a9>dico,7007668,56670722.86,1.2737465629240137,72184138.46,8.08695886563119,10.300736059413772,controle,0,0,0,0,0,0,2021,1,37,2021-01-01
2021-02,BR,0202,Diag. biom<c3><a9>dico,6779971,59753417.63,1.2628857455126057,75461739.37,8.81322613769292,11.130097661184687,controle,0,0,0,0,0,0,2021,2,38,2021-02-01
2021-03,BR,0202,Diag. biom<c3><a9>dico,6987202,56612931.47,1.2512491286164722,70836881.17,8.102375095209785,10.138089777567616,controle,0,0,0,0,0,0,2021,3,39,2021-03-01
2021-04,BR,0202,Diag. biom<c3><a9>dico,7919108,68910386.39,1.2473822436611226,85957592.39,8.7017864120555,10.85445385894472,controle,0,0,0,0,0,0,2021,4,40,2021-04-01
2021-05,BR,0202,Diag. biom<c3><a9>dico,8195485,69339329.6,1.2371141958356864,85780668.98,8.460674334709903,10.466820326069781,controle,0,0,0,0,0,0,2021,5,41,2021-05-01
2021-06,BR,0202,Diag. biom<c3><a9>dico,7703333,69118482.61,1.2305920579286644,85056655.76,8.972542483883275,11.041539520620491,controle,0,0,0,0,0,0,2021,6,42,2021-06-01
2021-07,BR,0202,Diag. biom<c3><a9>dico,9451076,79895545.42,1.2188907071401192,97383937.85,8.453592524279776,10.304005369335723,controle,0,0,0,0,0,0,2021,7,43,2021-07-01
2021-08,BR,0202,Diag. biom<c3><a9>dico,9126324,72394157.66,1.2083778201052038,87479494.42,7.932455352231632,9.585403106442419,controle,0,0,0,0,0,0,2021,8,44,2021-08-01
2021-09,BR,0202,Diag. biom<c3><a9>dico,8928467,79076645.91,1.1945213721878252,94458743.58,8.856687929742026,10.579503018827308,controle,0,0,0,0,0,0,2021,9,45,2021-09-01
2021-10,BR,0202,Diag. biom<c3><a9>dico,9822858,84454942.61,1.1797741947534075,99637761.91,8.597797363048514,10.143459460576544,controle,0,0,0,0,0,0,2021,10,46,2021-10-01
2021-11,BR,0202,Diag. biom<c3><a9>dico,8705607,77940191.98,1.1686718125343314,91086505.43,8.952872784172316,10.462970064005876,controle,0,0,0,0,0,0,2021,11,47,2021-11-01
2021-12,BR,0202,Diag. biom<c3><a9>dico,9368107,76746030.77,1.1602023354852886,89040924.14,8.192266673512588,9.504686927679199,controle,0,0,0,0,0,0,2021,12,48,2021-12-01
